Time,Time Code,Country Name,Country Code,"Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]","School enrollment, tertiary (% gross) [SE.TER.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],"Government expenditure per student, tertiary (% of GDP per capita) [SE.XPD.TERT.PC.ZS]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Age dependency ratio, young (% of working-age population) [SP.POP.DPND.YG]","GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]",GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Net migration [SM.POP.NETM],Strength of legal rights index (0=weak to 12=strong) [IC.LGL.CRED.XQ],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Gini index [SI.POV.GINI],Net primary income (Net income from abroad) (constant LCU) [NY.GSR.NFCY.KN],Population growth (annual %) [SP.POP.GROW],"Secondary education, teachers [SE.SEC.TCHR]",Lending interest rate (%) [FR.INR.LEND]
2010,YR2010,Morocco,MAR,1.38919413341161,16.5869372261684,..,14.0829296112061,63.2674598693848,9.09,17.62,31.4907166374774,29.1091384237419,..,34.25907,..,70.829,43.8965550453127,7208.8681640625,2766.921875,1.22998245838351,2.12270680993842,68.558850063747,69.541979610144,0.993557401226392,-70490,..,31.2,..,..,1.30835154510463,..,..
2010,YR2010,Mozambique,MOZ,3.7921925300048,17.3655000387917,..,4.7514500617981,25.8841094970703,..,..,23.195521262122,8.09463346864614,..,..,5.39052867889404,54.198,87.5393936539801,1220.2780700049,492.567572391021,11.0275561357339,3.73431355081691,..,73.8373532681892,12.4255421735155,-29343,..,104.5,..,..,2.79982093572927,19690,16.2626666666667
2010,YR2010,Myanmar,MMR,1.62175334496245,..,0.193,..,50.8916511535645,..,..,..,..,..,..,..,63.329,42.5396521342742,3864.88853840168,848.586717610603,1.81897202342465,8.80170496150714,..,..,7.71838195873614,-116543,..,63.2,..,..,0.7624548830356,83703,20.9230769230769
2010,YR2010,Namibia,NAM,14.9575769297001,25.1893890625545,..,..,..,22.12,42.506,23.7799989593426,13.6986291642941,..,..,8.24330043792725,56.015,62.1793702747409,10667.9139422531,4186.04214686402,2.51525326747705,4.45558422162708,0.0102898045899,108.072477173606,4.8749198764395,-8518,..,49.4,..,..,1.5047354003649,..,9.72
2010,YR2010,Nepal,NPL,2.99319996878678,9.99258870498519,..,13.4279899597168,56.343189239502,..,..,38.271206448162,11.4514009862723,33.02038,11.05385,3.63172006607056,66.814,61.1673842078168,3105.80421255134,726.055277363494,0.548294665887946,4.29689327182552,..,45.9849057742707,9.32650410745394,-293613,..,48.1,32.8,..,0.496881283325948,83630,..
2010,YR2010,Netherlands,NLD,0.866576314050145,26.2433372393368,..,63.7049789428711,124.569526672363,4.991,11.074,20.2216252833678,28.3068961039571,..,..,5.48908996582031,80.7024390243902,26.1173815263178,61433.7501674102,44390.5044098134,6.28825951736476,0.824259852819907,78.0167728554978,131.522074134799,1.27530569556683,35628,..,4.4,27.8,-5905518000,0.512923100553586,107433,1.75
2010,YR2010,New Caledonia,NCL,..,23.8225060000261,..,..,..,..,..,42.4438821088297,14.6743495473436,..,..,..,77.2804878048781,38.7230304561809,..,..,15.3677037012268,..,..,68.1684823937939,..,1709,..,..,..,..,1.53321542873142,..,..
2010,YR2010,New Zealand,NZL,0.989338497220131,19.7012914203657,..,..,119.128967285156,6.557,17.411,20.1748777920941,22.4710094323849,..,..,6.59741258621216,80.9048780487805,31.5376554686732,41374.2034278864,35392.017344657,0.195407935914933,0.323080777115536,..,58.2516155049129,2.30202385958572,6258,..,6.2,..,-10781832000,1.1117260560215,35322,6.25545424755873
2010,YR2010,Nicaragua,NIC,13.4056647215929,14.0976840664628,..,15.4233722686768,67.9309005737305,7.83,..,24.8401514017492,5.40972563779056,..,7.42901,4.48424005508423,72.009,55.8600435473502,5540.14153410068,1669.94471773256,5.59336460449501,2.8923739181472,..,100.36406988431,5.45513425887423,-29081,..,23.5,..,..,1.4638532507888,15089,13.3199668556874
2010,YR2010,Niger,NER,..,15.4806842903938,..,1.28512001037598,12.6883201599121,..,..,32.6404605165102,13.0633053639576,451.90547,42.6507,2.7219500541687,58.367,101.169879779824,1328.63923505818,438.463882743882,10.146689915564,4.60206704821289,..,51.9459863027627,0.804073080882638,-8045,..,136.6,..,..,3.73070315116356,9945,5.11333333333333
2010,YR2010,Nigeria,NGA,..,..,..,9.60007953643799,43.3236885070801,..,..,..,..,..,..,0.496685653924942,50.945,84.0962818392731,5548.98910487512,2397.32354525449,1.64207369186652,5.08187485498044,13.7732206730148,..,13.7400521363694,18073,..,135.3,35.7,..,2.74437885223698,390427,17.585
2010,YR2010,Northern Mariana Islands,MNP,..,..,..,..,..,11.17,..,..,..,..,..,..,..,39.1319343114106,..,16294.5109198368,..,6.96187069919971,..,92.6157697121402,..,-3917,..,..,..,..,-5.34393804525569,..,..
2010,YR2010,Norway,NOR,0.593078447304264,21.2265832895452,..,72.1170806884766,112.978569030762,3.527,9.325,24.9886867450873,37.0496720019683,43.44995,26.76168,6.71042013168335,80.9975609756098,28.4133239172247,83467.3072604073,72804.3956195341,5.01894398780264,-0.460631256132487,68.5040787178644,68.2395193584281,2.41890639481001,42906,..,3.3,25.7,31931662000,1.24566617956207,..,..
2010,YR2010,Oman,OMN,1.66555947443965,16.3745834333733,..,27.852689743042,..,..,..,20.0371492597039,54.2720456182473,..,..,..,76.269,38.1462184907011,46338.2906593423,21782.7993849554,1.91196478591436,-4.79339813916209,43.5673580432173,96.386556222489,3.25657959078624,264095,..,11.7,..,..,6.61155222833165,..,7.14125
2010,YR2010,Pakistan,PAK,6.78307785917094,10.9187567384172,0.068,..,29.8961453275523,0.653,1.281,15.9615525805041,9.2469947113381,..,..,2.05268001556396,64.436,68.8109140382992,4332.8308617652,1287.61577275395,1.02791108080423,-0.759129913637068,19.3214646251835,31.9889982054491,12.9388705634889,-431891,..,87.3,28.8,..,2.25257934512803,..,14.0425
2010,YR2010,Palau,PLW,..,48.2866869782809,..,..,..,..,..,29.424364816741,-37.346725052219,..,..,..,..,29.4187602200089,16408.5903368024,12989.6613737328,1.42699855124273,0.632899998099347,..,138.962940804751,1.44219017355169,-356,..,19.5,..,..,-1.53083329873194,..,..
2010,YR2010,Panama,PAN,12.6944965907688,12.6126485258928,..,43.9842414855957,72.4545288085938,5.832,13.518,38.212941914331,30.0231020840978,..,..,..,76.448,45.3642587175455,22587.3155214176,10286.2031072243,8.65854313189522,3.95086668478952,28.3557012534076,148.275046063069,3.491288726188,4953,..,18.5,51.6,..,1.78967209984493,18501,7.31083333333333
2010,YR2010,Papua New Guinea,PNG,9.40227756657452,..,..,..,..,2.002,3.612,..,..,..,..,..,63.039,63.6117553587238,3604.23870980082,2154.69445464368,0.249749808529939,6.86989732080856,77.3799387476471,..,6.01360893567856,50107,..,58.4,..,..,3.00352670267458,..,10.4458333333333
2010,YR2010,Paraguay,PRY,12.8453765961919,9.06137526683434,..,37.7850494384766,73.0419769287109,4.569,11.028,23.8349584406541,26.8571183171932,14.26133,11.16064,2.7707200050354,71.887,53.1841087575264,12670.9111676478,5163.47606911115,2.61854928867332,9.82341463295111,..,81.2575233746727,4.65116279069765,-26173,..,25.9,51,..,1.15140184845157,..,30.0888812718225
2010,YR2010,Peru,PER,..,10.5258359246036,..,..,95.7563323974609,3.596,6.747,23.7605090406542,27.7400284080003,..,10.64755,2.86730003356934,73.711,47.3053687464979,12001.9289676669,5142.01436640952,5.73087732837535,7.51616967333678,70.0529649494702,51.6728089370033,1.52832059732901,-181284,..,20.1,45.5,..,0.756357202975091,167262,18.9768683333333
2010,YR2010,Philippines,PHL,9.13493395868059,9.72039517748043,..,29.4096050262451,..,3.605,9.938,20.4417711390659,20.0871520644219,..,..,..,70.754,56.3347056668657,6385.75276838305,2415.78357525384,0.513698049517663,5.41803030821811,75.5009529593676,66.1042785137797,3.78983634797591,-183268,..,29.6,..,..,1.80164390376145,..,7.67266666666667
2010,YR2010,Poland,POL,0.994886877346226,19.2606081563448,..,76.5571212768555,100.207778930664,9.578,23.6,20.9771829823309,18.6067313269677,20.43721,24.09019,5.10705995559692,76.2463414634146,21.3392312571003,27434.6868793815,10755.6564372745,3.8978625150589,3.22904912851982,40.0898249878692,82.5532220462252,2.58069370250543,-8835,..,6,33.2,..,-0.285609121534849,273368,..
2010,YR2010,Portugal,PRT,1.17109278350905,20.5931543785576,..,..,107.523330688477,10.771,22.754,21.1260010180124,13.4813234121099,30.01118,34.8872,5.41248989105225,79.0268292682927,22.9080411153382,36663.4543251318,19670.3610686333,3.76582354484867,1.69092841483231,34.4360446034383,67.7832954557811,1.40257289895369,-11820,..,3.8,35.8,-5857625000,0.0459100367184907,98089,..
2010,YR2010,Puerto Rico,PRI,27.7036473600038,11.0202853591079,..,90.4852828979492,87.043830871582,16.1,..,9.16037905577584,31.2616320377958,..,..,..,78.01,29.7471919527854,40809.9036055753,28592.0775837897,..,0.09210207177928,..,104.153228306599,..,-33742,..,..,..,..,-0.506170056982176,26161,..
2010,YR2010,Qatar,QAT,0.233439849991552,13.9838998600075,..,9.64272975921631,98.1501770019531,0.45,..,31.2768696503041,69.8459877329816,..,..,4.53965997695923,78.425,16.1934934926719,121764.579773859,68253.0658889652,3.73261155934852,12.387494904147,..,86.070289953093,-2.42525675161714,64531,..,9.1,..,..,6.21360458813461,6938,7.27144798099308
2010,YR2010,Romania,ROU,1.30807592800488,15.0091341262839,..,75.2290267944336,102.467903137207,6.959,22.108,27.0029054127957,20.5172593438568,20.16143,13.88837,3.41717004776001,73.4585365853659,23.0991771012405,25048.7051384332,7657.54237921983,1.89010749124935,-3.32875036446971,8.35206936180301,69.833231637408,6.09141668601891,-112173,..,12.4,35.5,..,-0.593959183588628,146017,14.0725
2010,YR2010,Russian Federation,RUS,11.6515618374112,18.7250554156357,..,..,..,7.407,17.107,22.6150505519736,29.7870346064339,..,..,3.8476243019104,68.8412195121951,21.0422102842882,33399.92578125,8755.1201171875,2.8308286983175,4.45309639834757,62.3834443220917,50.3555054872589,6.84939230255025,253479,..,10.4,..,..,0.0448964884428055,..,10.8166666666667
2010,YR2010,Rwanda,RWA,2.82276772666607,13.0834781123523,..,5.77316999435425,32.4029083251953,..,..,20.5325161310193,4.73916677283017,173.51484,34.49434,4.63126993179321,62.54,77.0839254184605,1779.10890734742,583.85359435356,3.52981449797347,4.57249024307988,..,37.2789010887476,-0.246128693436934,-8394,..,63.8,47.2,..,2.6071051025344,..,17.0008333333333
2010,YR2010,Samoa,WSM,8.21897401519997,13.7157428353031,..,..,80.7316088563177,..,..,14.6447109120798,10.778180608265,..,..,..,72.249,69.4327654284879,6375.25287034855,4046.58528710251,0.0494567694984386,5.30918106235407,..,78.5698016774915,0.777007268777692,-3274,..,19.3,..,..,0.771440058555094,1211,10.72
2010,YR2010,San Marino,SMR,0,..,..,66.4067993164062,95.7342071533203,4.37,17.25,..,..,7.51186,12.21286,2.62883996963501,..,22.9203872544412,75901.6995283268,52284.5443800116,..,-7.11551372737081,..,..,2.58541815582589,641,..,2.6,..,..,1.75216316570038,161,5.3825
2010,YR2010,Sao Tome and Principe,STP,3.29419644940526,..,..,4.23041009902954,50.1739196777344,..,..,..,..,..,..,9.9882698059082,65.249,77.7622405966277,4873.04140078231,1214.10630000585,26.6286088078235,-0.785082451855757,..,..,13.34005235378,-1527,..,36.2,30.8,..,2.22622485286332,..,28.8749722225
2010,YR2010,Saudi Arabia,SAU,..,20.2028294956979,..,34.4424095153809,..,5.55,..,30.9263485995647,47.5160505195688,..,..,..,75.763,43.1157316838225,41268.9019900894,17489.2292685608,0.92367055868449,1.72484812721648,66.9073783924187,82.5497771833982,5.33941680637454,236962,..,12.2,..,..,3.20649410639241,..,..
2010,YR2010,Senegal,SEN,..,14.1628239594365,..,7.58721017837524,36.9725303649902,..,..,20.0869466642817,7.59156912297733,191.35265,25.26933,0.544770002365112,64.615,80.702541152912,3432.16762421696,1163.22758829564,1.68778336701059,0.625915167183067,..,52.4578551962948,1.22868119673341,-43569,..,66.3,..,..,2.71070159961371,..,5.11333333333333
2010,YR2010,Serbia,SRB,1.72464511996965,19.1387460452074,..,49.5273818969727,92.6080322265625,19.204,46.265,17.6001012495827,5.38015154397154,40.46815,12.42232,3.90093231201172,74.3365853658537,21.1153992314481,16494.0066100082,5206.08676066596,4.04895225075506,1.13680433834465,9.94359835282385,76.7311680529264,6.14255360247248,-20,..,7.6,..,..,-0.402005900874718,61541,4.75888888888889
2010,YR2010,Seychelles,SYC,9.73936380311335,27.8102511990236,..,..,76.172233581543,..,..,37.0314238165867,21.571925850964,..,..,3.54826331138611,73.1975609756098,35.0614025204809,21708.7554506566,12313.5566919249,16.2787980957366,1.62737013590673,..,198.162692424328,-2.40463875108227,376,..,14.1,..,..,2.79232906929128,592,12.7026498136256
2010,YR2010,Sierra Leone,SLE,2.53235432204525,10.399177312643,0.023,..,..,..,..,31.0874730307999,13.4007615337694,..,..,2.58851051330566,53.693,80.7199766766893,1409.22610988511,537.378976443652,9.24706874173877,3.70749941429165,..,51.2749040965103,7.18566275668163,7983,..,160.9,..,..,2.78607305276662,..,21.25
2010,YR2010,Singapore,SGP,0.367961085984856,9.691568385966,..,..,109.329199261579,4.12,9.86,27.6582275190447,53.9705933174527,25.23741,16.53481,3.08044004440308,81.5414634146342,18.1430439694507,95043.9638819189,48752.0515441859,23.0694716770803,12.5085215498552,269.893607545621,369.685555787646,2.82366134885608,109045,..,2.8,..,..,1.77183287926401,..,5.38
2010,YR2010,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,75.132,31.1276794035415,51739.4710134882,38107.6275886335,..,3.75150780465489,..,..,1.33857621672882,-62,..,..,..,..,-0.532990982673547,..,..
2010,YR2010,Slovak Republic,SVK,1.64924031173236,19.1958077129035,..,58.0442390441895,94.7793426513672,14.387,33.633,24.4892648575734,24.1581586618543,18.56976,18.94678,4.0447998046875,75.1121951219512,21.4477669558866,29794.5702898801,14584.2606782101,2.3209380550694,6.61722848630926,4.57082092680549,153.454051233399,0.957018132975143,-1558,..,6.9,27.3,-1522101000,0.0931912731899838,45689,..
2010,YR2010,Slovenia,SVN,0.729115400740052,20.4195374045183,..,90.2514877319336,98.5378189086914,7.236,14.652,22.3616415935922,23.4198061600033,23.85399,30.54208,5.54546022415161,79.4219512195122,20.4137225271158,38670.9456729788,20612.5895305308,0.662011164638898,0.902771380289735,19.5575485761602,127.491480632624,1.80117022137134,7640,..,3.2,24.9,-501968000,0.43607948463593,15251,..
2010,YR2010,Solomon Islands,SLB,..,31.544939942013,..,..,48.3588485717773,..,..,17.9442220074555,3.98453679414607,..,..,7.47837018966675,68.732,74.3640634449668,2646.41576680213,2030.66047615108,18.4739645177231,7.15830977501489,..,96.1480049703162,1.05148163321038,-2225,..,26.5,..,..,2.35185573397427,1415,14.4333333333333
2010,YR2010,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,50.563,97.9880777100912,1265.46740799052,443.571311371421,4.16696585149836,4.06296016274838,..,..,..,-88448,..,156.1,..,..,2.49721206017534,..,..
2010,YR2010,South Africa,ZAF,30.6904008727714,17.996063602882,..,16.5815620422363,85.1267929077148,24.683,51.177,17.5956446037105,19.6364469267725,..,19.37539,5.13497018814087,58.899,43.29599350969,14312.3497051209,6018.23075370279,0.884904611686012,1.81773569736623,221.63088879878,50.4060871625999,4.08972989470464,68599,..,51.6,63.4,..,1.19303600363508,..,9.83333333333333
2010,YR2010,South Sudan,SSD,..,..,..,..,..,..,..,10.2896550768433,42.2427585487987,..,..,1.04533004760742,54.812,78.8906428353261,..,2302.52029431863,..,0.224489690813229,..,90.9434483661131,1.16962180301106,299400,..,109.2,..,..,5.12359802529756,..,..
2010,YR2010,Spain,ESP,0.861018098074363,20.6329023062173,..,76.3829116821289,122.622512817383,19.86,41.481,22.303066348842,21.2781844843289,27.99309,26.05485,4.85608005523682,81.6268292682927,21.9945257047843,42481.396089892,25702.3468448149,2.57430062720058,-0.297178903863639,82.3864864978981,52.928240557318,1.79986457728769,62782,..,3.8,35.2,-15889207000,0.460408305051304,294775,..
2010,YR2010,Sri Lanka,LKA,3.6915977324494,..,..,16.1711139678955,93.7838668823242,4.784,18.967,..,..,21.85289,7.33734,1.66177999973297,73.215,38.1785148480307,9932.33791947946,3025.30115104182,0.81444451886013,7.04349448764438,33.9787933460297,..,6.2176488930462,-26603,..,11.2,..,..,0.904381981259747,..,10.2175
2010,YR2010,St. Kitts and Nevis,KNA,44.3009936079995,..,..,..,108.37525177002,..,..,..,..,..,..,2.94405817985535,71.27,34.4999079020077,24717.2951730521,17480.2286956191,15.7969193594166,-0.20295071300049,..,..,0.850878649795844,-160,..,18.2,..,..,0.247124923790409,465,8.61681004027483
2010,YR2010,St. Lucia,LCA,25.7407786585544,..,..,12.6183204650879,97.6348724365234,..,..,..,..,15.31342,18.70998,3.4828999042511,72.72,35.3310948328424,20397.7715059496,10189.5655294429,11.7530170243608,-0.40190606344062,..,..,3.25034409180129,438,..,18,..,..,0.732191056391629,1020,10.6165388642549
2010,YR2010,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,78.406,40.9352429917983,..,..,..,..,..,..,..,-447,..,..,..,..,0.898201382313273,..,..
2010,YR2010,St. Vincent and the Grenadines,VCT,22.8712576904604,..,..,13.149284362793,108.478118896484,..,..,..,..,..,17.47394,4.80839014053345,74.718,39.1038923113293,13110.1104225979,6711.00529437643,13.3089028738841,-4.00552748187661,..,..,0.747109026311474,-1660,..,21,..,..,-0.485517590904248,603,9.17183767616861
2010,YR2010,Sudan,SDN,..,9.45186901010427,..,14.5465803146362,42.9851608276367,..,..,20.3985392323003,31.4923715226677,..,..,..,63.016,75.9030353560422,4385.50634765625,1362.701171875,3.50004539535845,0.806213762462463,..,32.728309950035,12.9776663898014,-331713,..,74.4,..,..,2.37468258916878,..,..
2010,YR2010,Suriname,SUR,..,13.3244392562328,..,..,73.3080978393555,7.15,13.69,36.2044525973484,50.7462686567164,..,..,..,69.894,46.5978751531106,22737.03860029,8664.45727035674,-5.85344056449596,3.99538233865444,..,90.9613941465855,6.94108221639996,-1145,..,23.2,..,..,1.1220419963936,3622,11.5905430605278
2010,YR2010,Eswatini,SWZ,18.9104662157248,21.4874201748542,..,..,63.5462112426758,..,..,14.481769906923,3.94573750244198,..,27.64316,6.11837005615234,46.619,66.4879849247014,8108.05914672781,3199.05354215576,3.05626477337983,3.31872245454383,..,106.667443431392,4.50923691774369,-10467,..,88.2,..,..,0.458720162719754,4890,9.75
2010,YR2010,Sweden,SWE,0.969970408974166,25.0323694915548,..,73.0818328857422,102.25106048584,8.61,24.783,22.9620372393966,28.0713659491698,39.56612,30.18899,6.52268981933594,81.4512195121951,25.5412928724674,55922.4474843672,48369.9100407876,0.126076302691436,5.0526785726024,..,84.2483771880363,1.15798802715628,60639,..,3.1,27.7,104223331000,0.852524628765313,75305,..
2010,YR2010,Switzerland,CHE,0.664754602323023,11.1836121803075,..,52.8040618896484,96.6068572998047,4.808,8.217,25.8955591965806,35.5056919434511,39.23296,26.2857,4.80210018157959,82.2463414634147,22.2854684150813,74961.3101182379,81315.4228645667,2.95077318898271,2.17363816396787,205.285869216028,120.065123269341,0.688238707220026,75604,..,4.6,32.6,31998111000,1.0415580576588,..,2.73333333333333
2010,YR2010,Syrian Arab Republic,SYR,2.07274182221091,13.3239984096056,..,25.6885604858398,73.8691177368164,8.61,20.38,..,20.7823061212898,..,..,..,73.881,60.5771527074555,6013.25385851459,1536.26736988782,2.39318613536017,2.78860191711188,..,64.0101646947258,4.39741383150071,-54336,..,19,..,..,2.31118860851256,..,..
2010,YR2010,Tajikistan,TJK,2.37477350269711,11.3267036600815,..,22.7603607177734,85.0041198730469,..,..,23.8461818667509,-22.2664740094952,15.52794,..,4.00675010681152,67.742,61.2798489197513,2459.03047553211,773.673871894232,1.6649590356128,4.35955531806951,..,73.493044509473,6.44531440780658,-33731,..,42.9,..,..,2.03027773445303,60334,23.3996236146712
2010,YR2010,Tanzania,TZA,8.61883071529146,10.3622039008706,..,2.1443920135498,33.3581695556641,1.314,2.295,32.0172443063631,23.5918623508401,631.6187,11.78248,4.54169988632202,60.105,86.555121828437,2634.08544921875,795.046020507813,5.66396796617806,3.62505034269054,..,47.6404394295683,6.20015595647403,-121993,..,68.9,..,..,2.58825254940751,..,14.5441666666667
2010,YR2010,Thailand,THA,5.35223934493688,15.8008150334771,..,51.2394104003906,85.4706268310547,0.622,2.532,25.3566546340746,32.0236543828751,16.03965,14.0318,3.5084400177002,76.131,26.8408096804692,16805.4853364051,5082.25359332442,4.32320928209174,6.79395991942746,81.4212428013938,127.250522638251,3.24758842443723,52842,..,12.5,39.4,..,0.671403303922798,..,4.33403991889774
2010,YR2010,Timor-Leste,TLS,3.58295670180567,103.163533937107,..,17.5926208496094,67.8909270929501,3.301,12.356,42.7178169002187,-74.5534489771227,15.06173,..,11.1065797805786,65.304,76.8983290949122,4031.75951537916,1191.19999588294,3.43944743183908,7.02673166899244,..,134.4005216863,6.76597680236483,-1607,..,71.5,..,..,2.1306026960996,4415,..
2010,YR2010,Togo,TGO,..,13.0806196538135,..,9.12454032897949,..,..,..,15.840415978896,3.92387952351015,78.65386,..,2.95977997779846,57.304,75.4332846506929,2037.59806825249,660.328525969819,2.63493126730032,3.0640818528268,..,65.8567920627166,1.44594517430866,-1972,..,88.9,..,..,2.6713169382967,..,5.11333333333333
2010,YR2010,Tonga,TON,0.931241764330647,18.1756526342581,..,..,105.640548706055,..,..,30.3053698450405,-16.8716630933085,..,..,..,70.323,66.2882583909708,5490.93958436154,3649.63535627062,1.27060978011796,0.579134053959507,..,73.1896104241153,3.53491239189831,-1948,..,13.2,..,..,0.222815868287058,993,..
2010,YR2010,Trinidad and Tobago,TTO,33.5390584671587,..,..,..,..,4.033,9.892,23.1421157657785,..,..,..,4.21155452728271,72.725,28.7398884895185,33098.3790313785,16766.9366446594,2.47947143018943,2.65616051879402,..,..,10.5492003179988,-2230,..,22.3,..,..,0.64770221814423,..,9.2825
2010,YR2010,Tunisia,TUN,2.62504230700834,15.153644726139,..,34.6434898376465,85.7978897094727,13.049,29.394,25.8362686991415,21.7144769985818,50.64414,..,5.96306991577148,75.421,34.2969084048869,12201.4224775653,3860.62285789953,2.88814231758981,1.92622043893451,23.0526096305682,100.151009836799,3.33897963601069,-25953,..,18.9,35.8,..,1.019946186598,87585,..
2010,YR2010,Turkiye,TUR,4.18605855331374,14.8745579054521,..,56.7506217956543,84.2024002075195,11.879,21.735,26.7525140795599,22.4463154929206,..,..,3.7870135307312,75.069,39.9404214091365,19751.6267257628,8396.92342026278,1.17109180715754,6.79208232586733,38.9261109336193,46.6944652263085,8.56644420552976,69638,..,17.9,..,..,1.51943093763293,..,..
2010,YR2010,Turkmenistan,TKM,1.99317782686479,7.1284298188372,..,..,..,4,..,51.8808271961717,87.8267945371492,..,..,..,68.293,45.8206850113096,..,4119.57179879187,16.0841101892421,7.39630338405735,..,96.8630558404027,..,-9627,..,43.2,..,..,1.665530086186,..,..
2010,YR2010,Turks and Caicos Islands,TCA,..,..,..,0.30978998541832,..,..,..,..,..,..,..,..,76.243,32.3589621518686,..,..,..,..,..,..,..,899,..,7.6,..,..,3.92799223339511,..,..
2010,YR2010,Tuvalu,TUV,9.4791222332812,..,..,..,..,..,..,..,..,..,..,..,63.978,52.2501906941266,3660.09831217323,2896.76327931357,1.41793409770446,-3.5382833070037,..,..,..,17,..,31.3,39.1,..,1.35511187118714,..,..
2010,YR2010,Uganda,UGA,9.77065913113857,8.27345406223707,..,3.89966988563538,26.3338059756956,1.401,2.129,27.1039553534011,15.2433352241982,82.72859,..,1.72739994525909,57.055,102.837198961105,2248.01182415173,769.790370056701,2.03900471067451,2.60254456147564,..,38.2692490371291,3.97655288478168,-168379,..,76.2,..,..,2.91517454447869,66091,20.1746301259357
2010,YR2010,Ukraine,UKR,4.35172635644192,19.6666919510791,..,81.9082489013672,98.1416778564453,8.1,17.36,18.3723680042121,15.5557142028494,..,..,7.39708471298218,70.2653658536586,20.1958440248385,17026.291015625,2315.10009765625,4.56840018285092,4.5063448241537,27.5459447019726,95.72973045329,9.37293105078978,8366,..,11.7,24.8,..,-0.397263167656909,..,15.8683916666667
2010,YR2010,United Arab Emirates,ARE,0.78992936734557,9.6834896681256,..,..,..,..,..,26.1813529216174,49.5396193695758,..,..,..,78.334,15.9675657344347,55724.7276983063,34540.9715074645,2.93040987377924,-4.25638586460721,43.8026499708063,138.892096911897,0.877983288286,-13726,..,8.8,..,..,5.93976536580988,..,..
2010,YR2010,United Kingdom,GBR,1.20458817118157,21.529660508544,..,59.8467292785645,103.461151123047,7.973,20.34,16.176215517922,14.6169258955098,23.64564,31.19587,5.69867992401123,80.4024390243902,26.6971083034855,48720.5957094612,42310.749912752,2.6849735901,1.44038415806527,108.10298507519,59.2727749722888,2.49265472467065,281588,..,5.2,33.7,749352000,0.783888646646516,..,0.5
2010,YR2010,United States,USA,4.7309805911698,16.6858385201221,..,..,..,9.633,18.424,18.6722135353972,15.1350348140082,20.83643,24.28969,6.6945538520813,78.5414634146342,29.6056997179509,59821.6650811366,52821.4047643404,1.75453192115262,1.8467404584986,114.848062900779,28.2198829408336,1.6400434423899,1030731,..,7.3,40,221216205000,0.829616674709795,..,3.25
2010,YR2010,Uruguay,URY,6.11456426571092,12.64589594908,..,51.8884315490723,98.6642990112305,7.158,20.713,19.4076054759968,20.394557368591,..,..,..,76.858,35.2261218278462,24707.0062393149,14572.7632283181,5.22300143125049,7.53025567048368,..,51.6990372012256,6.69870886978132,-7696,..,10.8,44.5,..,0.253703132150146,25390,10.3262221820083
2010,YR2010,Uzbekistan,UZB,..,12.5052768290029,..,8.51634120941162,89.9835586547852,5.36,..,27.1781979326708,25.9741061534116,..,..,..,69.235,44.1730835180492,5183.66706905914,2131.35772022798,3.34115466012919,4.60233039381552,..,49.2558698039194,..,-20381,..,30.3,..,..,2.82284968340424,342064,..
2010,YR2010,Vanuatu,VUT,..,18.2718936549942,..,..,53.7494029613119,1.848,4.818,37.0068927318604,17.6780109545203,..,..,..,69.617,67.8129884894131,3262.44531835166,2748.34186548121,9.40930036151551,-1.11900599670747,..,103.823312203828,2.76269469477348,-882,..,23.8,37.4,..,2.37632331873076,..,..
2010,YR2010,"Venezuela, RB",VEN,45.551070794931,11.2095388384583,..,..,81.3296966552734,7.112,14.216,21.9716579748512,32.8955784268694,..,..,..,72.89,46.699191881429,..,..,0.402601927997842,-2.81689903503258,..,46.1368935240203,28.1874647092039,-52784,..,17.1,..,..,1.35734981460765,..,18.3475
